Date,VNINDEX,VN30,VN100,VNFINLEAD,VNX50,VNDIAMOND,E1VFVN30,FUEVFVND,FUEDCMID,FUEIP100,FUESSV30,FUESSVFL,FUESSV50,FUEVN100,FUEMAV30,FUEMAVND,FUEKIV30,FUEKIVFS
2018-06-25,118181310.0,34365490.0,87359030.0,0.0,77881721.0,0.0,23210,0.0,0.0,0.0,0.0,0.0,16640.0,0.0,0.0,0.0,0.0,0.0
2018-06-26,114881010.0,24306300.0,86093550.0,0.0,69343800.0,0.0,28090,0.0,0.0,0.0,0.0,0.0,4040.0,0.0,0.0,0.0,0.0,0.0
2018-06-27,126510710.0,31801350.0,98190530.0,0.0,90658528.0,0.0,19000,0.0,0.0,0.0,0.0,0.0,12990.0,0.0,0.0,0.0,0.0,0.0
2018-06-28,130318210.0,47414270.0,98176520.0,0.0,98973017.0,0.0,165350,0.0,0.0,0.0,0.0,0.0,59920.0,0.0,0.0,0.0,0.0,0.0
2018-06-29,110043130.0,35643460.0,76946370.0,0.0,70506279.0,0.0,43520,0.0,0.0,0.0,0.0,0.0,40310.0,0.0,0.0,0.0,0.0,0.0
2018-07-02,142222740.0,54615820.0,111213860.0,0.0,113013731.0,0.0,164140,0.0,0.0,0.0,0.0,0.0,73120.0,0.0,0.0,0.0,0.0,0.0
2018-07-03,161389340.0,67908770.0,122863730.0,0.0,120008927.0,0.0,396500,0.0,0.0,0.0,0.0,0.0,33700.0,0.0,0.0,0.0,0.0,0.0
2018-07-04,125177438.0,44415900.0,85988090.0,0.0,81027592.0,0.0,514800,0.0,0.0,0.0,0.0,0.0,52840.0,0.0,0.0,0.0,0.0,0.0
2018-07-05,127434590.0,44755220.0,94219100.0,0.0,88523709.0,0.0,101590,0.0,0.0,0.0,0.0,0.0,31320.0,0.0,0.0,0.0,0.0,0.0
2018-07-06,141624520.0,58312610.0,106124550.0,0.0,107723910.0,0.0,52940,0.0,0.0,0.0,0.0,0.0,13170.0,0.0,0.0,0.0,0.0,0.0
2018-07-09,106167080.0,40288420.0,78019210.0,0.0,78202575.0,0.0,12940,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
2018-07-10,93102100.0,33122720.0,67892780.0,0.0,65275084.0,0.0,45130,0.0,0.0,0.0,0.0,0.0,33790.0,0.0,0.0,0.0,0.0,0.0
2018-07-11,138119530.0,53412900.0,108698200.0,0.0,107547015.0,0.0,75830,0.0,0.0,0.0,0.0,0.0,32490.0,0.0,0.0,0.0,0.0,0.0
2018-07-12,90464330.0,33199790.0,66763650.0,0.0,62855826.0,0.0,716620,0.0,0.0,0.0,0.0,0.0,31710.0,0.0,0.0,0.0,0.0,0.0
2018-07-13,121978590.0,38297470.0,93510050.0,0.0,77816620.0,0.0,38350,0.0,0.0,0.0,0.0,0.0,31310.0,0.0,0.0,0.0,0.0,0.0
2018-07-16,110882460.0,36480810.0,83899520.0,0.0,71258256.0,0.0,60480,0.0,0.0,0.0,0.0,0.0,40420.0,0.0,0.0,0.0,0.0,0.0
2018-07-17,136304660.0,44273370.0,102788590.0,0.0,92955094.0,0.0,8800,0.0,0.0,0.0,0.0,0.0,53690.0,0.0,0.0,0.0,0.0,0.0
2018-07-18,184648680.0,54820940.0,146038130.0,0.0,114483996.0,0.0,10210,0.0,0.0,0.0,0.0,0.0,43050.0,0.0,0.0,0.0,0.0,0.0
2018-07-19,166842920.0,47892560.0,125959720.0,0.0,105293590.0,0.0,5480,0.0,0.0,0.0,0.0,0.0,55520.0,0.0,0.0,0.0,0.0,0.0
2018-07-20,178891900.0,56213210.0,132468660.0,0.0,127019828.0,0.0,2890,0.0,0.0,0.0,0.0,0.0,65000.0,0.0,0.0,0.0,0.0,0.0
2018-07-23,190030610.0,64550220.0,154885840.0,0.0,125922458.0,0.0,142950,0.0,0.0,0.0,0.0,0.0,61700.0,0.0,0.0,0.0,0.0,0.0
2018-07-24,169638570.0,52018870.0,129983850.0,0.0,107290440.0,0.0,11050,0.0,0.0,0.0,0.0,0.0,56900.0,0.0,0.0,0.0,0.0,0.0
2018-07-25,201884580.0,46045930.0,148039660.0,0.0,116484245.0,0.0,27880,0.0,0.0,0.0,0.0,0.0,39350.0,0.0,0.0,0.0,0.0,0.0
2018-07-26,175235210.0,45645350.0,130245820.0,0.0,105206414.0,0.0,118830,0.0,0.0,0.0,0.0,0.0,21600.0,0.0,0.0,0.0,0.0,0.0
2018-07-27,176933885.0,42561810.0,118483880.0,0.0,98503920.0,0.0,5820,0.0,0.0,0.0,0.0,0.0,56500.0,0.0,0.0,0.0,0.0,0.0
2018-07-30,192188002.0,49711210.0,135455190.0,0.0,119544420.0,0.0,30430,0.0,0.0,0.0,0.0,0.0,41460.0,0.0,0.0,0.0,0.0,0.0
2018-07-31,229774470.0,60275210.0,175393190.0,0.0,138084054.0,0.0,16160,0.0,0.0,0.0,0.0,0.0,42000.0,0.0,0.0,0.0,0.0,0.0
2018-08-01,180793930.0,46101770.0,137957740.0,0.0,120389084.0,0.0,56080,0.0,0.0,0.0,0.0,0.0,78470.0,0.0,0.0,0.0,0.0,0.0
2018-08-02,204154330.0,51675220.0,149458770.0,0.0,132866295.0,0.0,9520,0.0,0.0,0.0,0.0,0.0,108000.0,0.0,0.0,0.0,0.0,0.0
2018-08-03,166126830.0,43962570.0,119935610.0,0.0,107807386.0,0.0,12170,0.0,0.0,0.0,0.0,0.0,73600.0,0.0,0.0,0.0,0.0,0.0
2018-08-06,153665970.0,40724720.0,114044360.0,0.0,103170326.0,0.0,39900,0.0,0.0,0.0,0.0,0.0,80440.0,0.0,0.0,0.0,0.0,0.0
2018-08-07,162135792.0,41887000.0,95810920.0,0.0,90179872.0,0.0,10630,0.0,0.0,0.0,0.0,0.0,95980.0,0.0,0.0,0.0,0.0,0.0
2018-08-08,149714118.0,42894910.0,100991940.0,0.0,103946274.0,0.0,107120,0.0,0.0,0.0,0.0,0.0,105480.0,0.0,0.0,0.0,0.0,0.0
2018-08-09,163508317.0,60492130.0,120528710.0,0.0,121816797.0,0.0,153440,0.0,0.0,0.0,0.0,0.0,105980.0,0.0,0.0,0.0,0.0,0.0
2018-08-10,173773801.0,42915110.0,130373650.0,0.0,90223680.0,0.0,29070,0.0,0.0,0.0,0.0,0.0,5190.0,0.0,0.0,0.0,0.0,0.0
2018-08-13,198289764.0,82537140.0,136707670.0,0.0,155354471.0,0.0,24430,0.0,0.0,0.0,0.0,0.0,106000.0,0.0,0.0,0.0,0.0,0.0
2018-08-14,169008276.0,57362220.0,111399190.0,0.0,107495457.0,0.0,101150,0.0,0.0,0.0,0.0,0.0,138690.0,0.0,0.0,0.0,0.0,0.0
2018-08-15,174032212.0,62334260.0,130929730.0,0.0,137292368.0,0.0,32990,0.0,0.0,0.0,0.0,0.0,71700.0,0.0,0.0,0.0,0.0,0.0
2018-08-16,165539624.0,63716490.0,119928820.0,0.0,124990984.0,0.0,242850,0.0,0.0,0.0,0.0,0.0,67600.0,0.0,0.0,0.0,0.0,0.0
2018-08-17,136124710.0,45071520.0,88773750.0,0.0,87875821.0,0.0,53230,0.0,0.0,0.0,0.0,0.0,77980.0,0.0,0.0,0.0,0.0,0.0
2018-08-20,173800308.0,55600490.0,121710840.0,0.0,107565048.0,0.0,7600,0.0,0.0,0.0,0.0,0.0,98600.0,0.0,0.0,0.0,0.0,0.0
2018-08-21,191941407.0,47813300.0,127519040.0,0.0,116813249.0,0.0,100010,0.0,0.0,0.0,0.0,0.0,72560.0,0.0,0.0,0.0,0.0,0.0
2018-08-22,194167661.0,50597700.0,128872300.0,0.0,123184151.0,0.0,35200,0.0,0.0,0.0,0.0,0.0,70330.0,0.0,0.0,0.0,0.0,0.0
2018-08-23,144608276.0,42645800.0,102143800.0,0.0,94421059.0,0.0,54970,0.0,0.0,0.0,0.0,0.0,55020.0,0.0,0.0,0.0,0.0,0.0
2018-08-24,176073439.0,56892380.0,113522000.0,0.0,113929185.0,0.0,34370,0.0,0.0,0.0,0.0,0.0,116110.0,0.0,0.0,0.0,0.0,0.0
2018-08-27,186556153.0,64177160.0,133081180.0,0.0,127522956.0,0.0,117360,0.0,0.0,0.0,0.0,0.0,45000.0,0.0,0.0,0.0,0.0,0.0
2018-08-28,169516208.0,60469630.0,118248850.0,0.0,119672428.0,0.0,239980,0.0,0.0,0.0,0.0,0.0,51000.0,0.0,0.0,0.0,0.0,0.0
2018-08-29,153550135.0,44587960.0,105268160.0,0.0,93823849.0,0.0,425650,0.0,0.0,0.0,0.0,0.0,58000.0,0.0,0.0,0.0,0.0,0.0
2018-08-30,186694516.0,54009950.0,115170880.0,0.0,105152416.0,0.0,1158720,0.0,0.0,0.0,0.0,0.0,72900.0,0.0,0.0,0.0,0.0,0.0
2018-08-31,174103014.0,59641300.0,120226840.0,0.0,110905281.0,0.0,1134750,0.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0,0.0,0.0
2018-09-04,183720902.0,51817530.0,124594060.0,0.0,119233292.0,0.0,299430,0.0,0.0,0.0,0.0,0.0,71570.0,0.0,0.0,0.0,0.0,0.0
2018-09-05,178350066.0,53502870.0,115350150.0,0.0,109570511.0,0.0,208450,0.0,0.0,0.0,0.0,0.0,50340.0,0.0,0.0,0.0,0.0,0.0
2018-09-06,155339805.0,45113490.0,99107630.0,0.0,89207352.0,0.0,283220,0.0,0.0,0.0,0.0,0.0,108480.0,0.0,0.0,0.0,0.0,0.0
2018-09-07,167454932.0,46814260.0,107067260.0,0.0,94878135.0,0.0,256180,0.0,0.0,0.0,0.0,0.0,64000.0,0.0,0.0,0.0,0.0,0.0
2018-09-10,176443998.0,50012320.0,98593280.0,0.0,92269901.0,0.0,89710,0.0,0.0,0.0,0.0,0.0,62670.0,0.0,0.0,0.0,0.0,0.0
2018-09-11,184132846.0,47924060.0,104298620.0,0.0,94758418.0,0.0,185830,0.0,0.0,0.0,0.0,0.0,75020.0,0.0,0.0,0.0,0.0,0.0
2018-09-12,170858030.0,55984740.0,121282170.0,0.0,115287540.0,0.0,66690,0.0,0.0,0.0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0,0.0
2018-09-13,166912802.0,48964120.0,99914280.0,0.0,100090249.0,0.0,351200,0.0,0.0,0.0,0.0,0.0,31050.0,0.0,0.0,0.0,0.0,0.0
2018-09-14,174829950.0,57050340.0,105924230.0,0.0,97271293.0,0.0,161810,0.0,0.0,0.0,0.0,0.0,51370.0,0.0,0.0,0.0,0.0,0.0
2018-09-17,154938288.0,43725890.0,94194730.0,0.0,87166558.0,0.0,282340,0.0,0.0,0.0,0.0,0.0,40010.0,0.0,0.0,0.0,0.0,0.0
2018-09-18,177174157.0,58886410.0,116174460.0,0.0,118367122.0,0.0,152620,0.0,0.0,0.0,0.0,0.0,20010.0,0.0,0.0,0.0,0.0,0.0
2018-09-19,238611650.0,66978840.0,143275230.0,0.0,143438188.0,0.0,63430,0.0,0.0,0.0,0.0,0.0,30120.0,0.0,0.0,0.0,0.0,0.0
2018-09-20,179431950.0,56330910.0,118803290.0,0.0,109776155.0,0.0,674470,0.0,0.0,0.0,0.0,0.0,37510.0,0.0,0.0,0.0,0.0,0.0
2018-09-21,282363809.0,117096540.0,197573900.0,0.0,203921965.0,0.0,153680,0.0,0.0,0.0,0.0,0.0,42300.0,0.0,0.0,0.0,0.0,0.0
2018-09-24,169398920.0,55248400.0,115503670.0,0.0,103053009.0,0.0,276120,0.0,0.0,0.0,0.0,0.0,58100.0,0.0,0.0,0.0,0.0,0.0
2018-09-25,198241540.0,53103760.0,140184560.0,0.0,131342088.0,0.0,123480,0.0,0.0,0.0,0.0,0.0,92350.0,0.0,0.0,0.0,0.0,0.0
2018-09-26,219897580.0,60311360.0,150528350.0,0.0,129379719.0,0.0,417470,0.0,0.0,0.0,0.0,0.0,175510.0,0.0,0.0,0.0,0.0,0.0
2018-09-27,180962780.0,51372600.0,119236580.0,0.0,122654174.0,0.0,346250,0.0,0.0,0.0,0.0,0.0,68050.0,0.0,0.0,0.0,0.0,0.0
2018-09-28,224567020.0,89440260.0,159854360.0,0.0,154310367.0,0.0,525990,0.0,0.0,0.0,0.0,0.0,56000.0,0.0,0.0,0.0,0.0,0.0
2018-10-01,225044930.0,81255010.0,167618030.0,0.0,159838421.0,0.0,921640,0.0,0.0,0.0,0.0,0.0,44000.0,0.0,0.0,0.0,0.0,0.0
2018-10-02,203932870.0,66203650.0,145905570.0,0.0,144329084.0,0.0,660300,0.0,0.0,0.0,0.0,0.0,60650.0,0.0,0.0,0.0,0.0,0.0
2018-10-03,160155660.0,57100270.0,108085510.0,0.0,101880537.0,0.0,634990,0.0,0.0,0.0,0.0,0.0,54740.0,0.0,0.0,0.0,0.0,0.0
2018-10-04,183870790.0,74038630.0,125840430.0,0.0,123181557.0,0.0,330450,0.0,0.0,0.0,0.0,0.0,46440.0,0.0,0.0,0.0,0.0,0.0
2018-10-05,206650560.0,74563800.0,138869560.0,0.0,137544165.0,0.0,2263000,0.0,0.0,0.0,0.0,0.0,75180.0,0.0,0.0,0.0,0.0,0.0
2018-10-08,185949540.0,71307590.0,131768410.0,0.0,123685069.0,0.0,1396880,0.0,0.0,0.0,0.0,0.0,58000.0,0.0,0.0,0.0,0.0,0.0
2018-10-09,178954450.0,63817220.0,130599270.0,0.0,119193049.0,0.0,249470,0.0,0.0,0.0,0.0,0.0,33460.0,0.0,0.0,0.0,0.0,0.0
2018-10-10,171846560.0,63521280.0,124107340.0,0.0,115267088.0,0.0,1500680,0.0,0.0,0.0,0.0,0.0,35300.0,0.0,0.0,0.0,0.0,0.0
2018-10-11,344023630.0,136876030.0,264478290.0,0.0,257252144.0,0.0,1549030,0.0,0.0,0.0,0.0,0.0,151820.0,0.0,0.0,0.0,0.0,0.0
2018-10-12,203631780.0,78654890.0,148172790.0,0.0,140846322.0,0.0,1305300,0.0,0.0,0.0,0.0,0.0,146230.0,0.0,0.0,0.0,0.0,0.0
2018-10-15,123102110.0,41833000.0,86444730.0,0.0,75981818.0,0.0,701750,0.0,0.0,0.0,0.0,0.0,52700.0,0.0,0.0,0.0,0.0,0.0
2018-10-16,117735940.0,42663640.0,81122570.0,0.0,75415820.0,0.0,225520,0.0,0.0,0.0,0.0,0.0,47000.0,0.0,0.0,0.0,0.0,0.0
2018-10-17,137820740.0,51482610.0,99321340.0,0.0,93556254.0,0.0,22810,0.0,0.0,0.0,0.0,0.0,37870.0,0.0,0.0,0.0,0.0,0.0
2018-10-18,126109950.0,45079700.0,81486120.0,0.0,80163426.0,0.0,182750,0.0,0.0,0.0,0.0,0.0,23000.0,0.0,0.0,0.0,0.0,0.0
2018-10-19,132371320.0,47143040.0,95854820.0,0.0,85634892.0,0.0,540350,0.0,0.0,0.0,0.0,0.0,80220.0,0.0,0.0,0.0,0.0,0.0
2018-10-22,133005070.0,41144780.0,93285960.0,0.0,75586934.0,0.0,70970,0.0,0.0,0.0,0.0,0.0,26730.0,0.0,0.0,0.0,0.0,0.0
2018-10-23,181840880.0,72791480.0,136882490.0,0.0,122667300.0,0.0,1335860,0.0,0.0,0.0,0.0,0.0,52800.0,0.0,0.0,0.0,0.0,0.0
2018-10-24,132105240.0,48110900.0,91749730.0,0.0,82290465.0,0.0,218190,0.0,0.0,0.0,0.0,0.0,74470.0,0.0,0.0,0.0,0.0,0.0
2018-10-25,163619880.0,56983320.0,118800470.0,0.0,103280766.0,0.0,235570,0.0,0.0,0.0,0.0,0.0,116440.0,0.0,0.0,0.0,0.0,0.0
2018-10-26,133621650.0,45672420.0,95770930.0,0.0,80583395.0,0.0,351230,0.0,0.0,0.0,0.0,0.0,74140.0,0.0,0.0,0.0,0.0,0.0
2018-10-29,113424680.0,41645700.0,84093800.0,0.0,75895650.0,0.0,213360,0.0,0.0,0.0,0.0,0.0,21210.0,0.0,0.0,0.0,0.0,0.0
2018-10-30,119547410.0,37875270.0,84365510.0,0.0,76009393.0,0.0,40560,0.0,0.0,0.0,0.0,0.0,64450.0,0.0,0.0,0.0,0.0,0.0
2018-10-31,159222360.0,60484190.0,112843280.0,0.0,100148088.0,0.0,356880,0.0,0.0,0.0,0.0,0.0,30190.0,0.0,0.0,0.0,0.0,0.0
2018-11-01,121693330.0,39445040.0,84593800.0,0.0,74227339.0,0.0,134880,0.0,0.0,0.0,0.0,0.0,20610.0,0.0,0.0,0.0,0.0,0.0
2018-11-02,209087970.0,55629860.0,121597050.0,0.0,100567600.0,0.0,735640,0.0,0.0,0.0,0.0,0.0,46060.0,0.0,0.0,0.0,0.0,0.0
2018-11-05,121121310.0,33823220.0,83721620.0,0.0,67047508.0,0.0,411790,0.0,0.0,0.0,0.0,0.0,73500.0,0.0,0.0,0.0,0.0,0.0
2018-11-06,120442560.0,37075370.0,80020720.0,0.0,66873940.0,0.0,29940,0.0,0.0,0.0,0.0,0.0,62670.0,0.0,0.0,0.0,0.0,0.0
2018-11-07,126800490.0,45544000.0,85323520.0,0.0,76285443.0,0.0,234310,0.0,0.0,0.0,0.0,0.0,73070.0,0.0,0.0,0.0,0.0,0.0
2018-11-08,136692720.0,31118060.0,91774840.0,0.0,72215365.0,0.0,223120,0.0,0.0,0.0,0.0,0.0,98350.0,0.0,0.0,0.0,0.0,0.0
2018-11-09,131109630.0,38609740.0,94983590.0,0.0,83892715.0,0.0,62410,0.0,0.0,0.0,0.0,0.0,59650.0,0.0,0.0,0.0,0.0,0.0
2018-11-12,109808760.0,33821800.0,73871570.0,0.0,65317188.0,0.0,555940,0.0,0.0,0.0,0.0,0.0,55940.0,0.0,0.0,0.0,0.0,0.0
2018-11-13,132807600.0,39563470.0,92997210.0,0.0,73287968.0,0.0,336030,0.0,0.0,0.0,0.0,0.0,50720.0,0.0,0.0,0.0,0.0,0.0
2018-11-14,125187850.0,46154090.0,86702200.0,0.0,77769281.0,0.0,165420,0.0,0.0,0.0,0.0,0.0,48540.0,0.0,0.0,0.0,0.0,0.0
2018-11-15,134989500.0,42382820.0,90623650.0,0.0,86229484.0,0.0,747320,0.0,0.0,0.0,0.0,0.0,84960.0,0.0,0.0,0.0,0.0,0.0
2018-11-16,142498160.0,40658870.0,101870440.0,0.0,88224045.0,0.0,38230,0.0,0.0,0.0,0.0,0.0,55120.0,0.0,0.0,0.0,0.0,0.0
2018-11-19,123860310.0,39845470.0,86440960.0,0.0,68297274.0,0.0,72460,0.0,0.0,0.0,0.0,0.0,36020.0,0.0,0.0,0.0,0.0,0.0
2018-11-20,126164590.0,43543750.0,86230860.0,0.0,71915710.0,0.0,75950,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0
2018-11-21,119083100.0,38917250.0,82152340.0,0.0,66414920.0,0.0,425500,0.0,0.0,0.0,0.0,0.0,59190.0,0.0,0.0,0.0,0.0,0.0
2018-11-22,114412140.0,39224680.0,79476270.0,0.0,65822238.0,0.0,205750,0.0,0.0,0.0,0.0,0.0,53000.0,0.0,0.0,0.0,0.0,0.0
2018-11-23,111905790.0,37254570.0,74809490.0,0.0,71760051.0,0.0,512110,0.0,0.0,0.0,0.0,0.0,25260.0,0.0,0.0,0.0,0.0,0.0
2018-11-26,90451440.0,25039270.0,57383500.0,0.0,49523431.0,0.0,1402490,0.0,0.0,0.0,0.0,0.0,30230.0,0.0,0.0,0.0,0.0,0.0
2018-11-27,109001530.0,32748380.0,72547650.0,0.0,58647905.0,0.0,42700,0.0,0.0,0.0,0.0,0.0,66010.0,0.0,0.0,0.0,0.0,0.0
2018-11-28,96777710.0,29503510.0,61914030.0,0.0,53491827.0,0.0,309380,0.0,0.0,0.0,0.0,0.0,30500.0,0.0,0.0,0.0,0.0,0.0
2018-11-29,117424890.0,40276100.0,76974830.0,0.0,66567890.0,0.0,72190,0.0,0.0,0.0,0.0,0.0,56550.0,0.0,0.0,0.0,0.0,0.0
2018-11-30,128769250.0,54625390.0,90653640.0,0.0,80576381.0,0.0,329170,0.0,0.0,0.0,0.0,0.0,35150.0,0.0,0.0,0.0,0.0,0.0
2018-12-03,157206860.0,63629050.0,116156690.0,0.0,109800916.0,0.0,200480,0.0,0.0,0.0,0.0,0.0,96700.0,0.0,0.0,0.0,0.0,0.0
2018-12-04,177097760.0,52507190.0,137625090.0,0.0,129428927.0,0.0,33640,0.0,0.0,0.0,0.0,0.0,106670.0,0.0,0.0,0.0,0.0,0.0
2018-12-05,153998080.0,61081880.0,112049970.0,0.0,103040730.0,0.0,107790,0.0,0.0,0.0,0.0,0.0,76700.0,0.0,0.0,0.0,0.0,0.0
2018-12-06,145040180.0,55213240.0,109862650.0,0.0,97046708.0,0.0,488360,0.0,0.0,0.0,0.0,0.0,37510.0,0.0,0.0,0.0,0.0,0.0
2018-12-07,151647570.0,51431880.0,111005650.0,0.0,89570704.0,0.0,3854120,0.0,0.0,0.0,0.0,0.0,16130.0,0.0,0.0,0.0,0.0,0.0
2018-12-10,129252710.0,48776970.0,88031480.0,0.0,78161157.0,0.0,4823000,0.0,0.0,0.0,0.0,0.0,25900.0,0.0,0.0,0.0,0.0,0.0
2018-12-11,126821330.0,43565480.0,84974550.0,0.0,74375150.0,0.0,5481320,0.0,0.0,0.0,0.0,0.0,42250.0,0.0,0.0,0.0,0.0,0.0
2018-12-12,143971260.0,37560590.0,102833600.0,0.0,72555701.0,0.0,5964330,0.0,0.0,0.0,0.0,0.0,103450.0,0.0,0.0,0.0,0.0,0.0
2018-12-13,145835490.0,46592070.0,104335020.0,0.0,76156453.0,0.0,1913930,0.0,0.0,0.0,0.0,0.0,14940.0,0.0,0.0,0.0,0.0,0.0
2018-12-14,131393080.0,48405980.0,98964490.0,0.0,85932464.0,0.0,201890,0.0,0.0,0.0,0.0,0.0,152540.0,0.0,0.0,0.0,0.0,0.0
2018-12-17,143135290.0,47291390.0,108053510.0,0.0,89926378.0,0.0,355940,0.0,0.0,0.0,0.0,0.0,51920.0,0.0,0.0,0.0,0.0,0.0
2018-12-18,155653890.0,52306770.0,112457780.0,0.0,91012741.0,0.0,1115100,0.0,0.0,0.0,0.0,0.0,67120.0,0.0,0.0,0.0,0.0,0.0
2018-12-19,119410210.0,52148460.0,91131980.0,0.0,83171755.0,0.0,671170,0.0,0.0,0.0,0.0,0.0,41420.0,0.0,0.0,0.0,0.0,0.0
2018-12-20,107806880.0,38045070.0,72445470.0,0.0,65974631.0,0.0,980700,0.0,0.0,0.0,0.0,0.0,67250.0,0.0,0.0,0.0,0.0,0.0
2018-12-21,131219760.0,45669710.0,85128650.0,0.0,80496686.0,0.0,515700,0.0,0.0,0.0,0.0,0.0,86380.0,0.0,0.0,0.0,0.0,0.0
2018-12-24,109246400.0,31104560.0,77002820.0,0.0,68026551.0,0.0,53440,0.0,0.0,0.0,0.0,0.0,56670.0,0.0,0.0,0.0,0.0,0.0
2018-12-25,168379500.0,51475970.0,116289690.0,0.0,97833470.0,0.0,124900,0.0,0.0,0.0,0.0,0.0,65820.0,0.0,0.0,0.0,0.0,0.0
2018-12-26,104065930.0,32704590.0,70054100.0,0.0,58649288.0,0.0,1358180,0.0,0.0,0.0,0.0,0.0,31270.0,0.0,0.0,0.0,0.0,0.0
2018-12-27,112522140.0,35751060.0,76725640.0,0.0,62784727.0,0.0,679800,0.0,0.0,0.0,0.0,0.0,41130.0,0.0,0.0,0.0,0.0,0.0
2018-12-28,123558630.0,38254570.0,85608460.0,0.0,65332996.0,0.0,44520,0.0,0.0,0.0,0.0,0.0,30010.0,0.0,0.0,0.0,0.0,0.0
2019-01-02,91857070.0,34100240.0,64945010.0,0.0,53656067.0,0.0,566440,0.0,0.0,0.0,0.0,0.0,29730.0,0.0,0.0,0.0,0.0,0.0
2019-01-03,135125060.0,50053420.0,96789910.0,0.0,85585978.0,0.0,1474710,0.0,0.0,0.0,0.0,0.0,81290.0,0.0,0.0,0.0,0.0,0.0
2019-01-04,117664070.0,37439840.0,79848250.0,0.0,64715831.0,0.0,1050810,0.0,0.0,0.0,0.0,0.0,137010.0,0.0,0.0,0.0,0.0,0.0
2019-01-07,87417130.0,30671600.0,59750230.0,0.0,49467467.0,0.0,1698490,0.0,0.0,0.0,0.0,0.0,36660.0,0.0,0.0,0.0,0.0,0.0
2019-01-08,92128530.0,27923540.0,63290490.0,0.0,53574228.0,0.0,914990,0.0,0.0,0.0,0.0,0.0,28750.0,0.0,0.0,0.0,0.0,0.0
2019-01-09,121796320.0,37200330.0,80679500.0,0.0,69072434.0,0.0,357160,0.0,0.0,0.0,0.0,0.0,76880.0,0.0,0.0,0.0,0.0,0.0
2019-01-10,102349440.0,32827000.0,69154970.0,0.0,57494502.0,0.0,319410,0.0,0.0,0.0,0.0,0.0,57020.0,0.0,0.0,0.0,0.0,0.0
2019-01-11,107782500.0,34662900.0,74183180.0,0.0,61645481.0,0.0,410790,0.0,0.0,0.0,0.0,0.0,53000.0,0.0,0.0,0.0,0.0,0.0
2019-01-14,102797710.0,32413030.0,70044650.0,0.0,60939258.0,0.0,43670,0.0,0.0,0.0,0.0,0.0,45940.0,0.0,0.0,0.0,0.0,0.0
2019-01-15,106149230.0,33588140.0,69299350.0,0.0,56284001.0,0.0,668610,0.0,0.0,0.0,0.0,0.0,43000.0,0.0,0.0,0.0,0.0,0.0
2019-01-16,107555090.0,33032340.0,75710990.0,0.0,62054738.0,0.0,211100,0.0,0.0,0.0,0.0,0.0,46750.0,0.0,0.0,0.0,0.0,0.0
2019-01-17,117379940.0,31743610.0,86759630.0,0.0,69225039.0,0.0,1014300,0.0,0.0,0.0,0.0,0.0,29380.0,0.0,0.0,0.0,0.0,0.0
2019-01-18,98216800.0,28302650.0,65844520.0,0.0,55724785.0,0.0,825380,0.0,0.0,0.0,0.0,0.0,36460.0,0.0,0.0,0.0,0.0,0.0
2019-01-21,119012350.0,46174530.0,85026050.0,0.0,79057420.0,0.0,248820,0.0,0.0,0.0,0.0,0.0,82160.0,0.0,0.0,0.0,0.0,0.0
2019-01-22,122327990.0,36096510.0,84559120.0,0.0,67600536.0,0.0,45330,0.0,0.0,0.0,0.0,0.0,30020.0,0.0,0.0,0.0,0.0,0.0
2019-01-23,104593270.0,35615120.0,73151000.0,0.0,55711873.0,0.0,316090,0.0,0.0,0.0,0.0,0.0,106440.0,0.0,0.0,0.0,0.0,0.0
2019-01-24,93576170.0,35100380.0,65112100.0,0.0,59659511.0,0.0,210030,0.0,0.0,0.0,0.0,0.0,63410.0,0.0,0.0,0.0,0.0,0.0
2019-01-25,94869510.0,34851070.0,65895360.0,0.0,54034181.0,0.0,147050,0.0,0.0,0.0,0.0,0.0,27110.0,0.0,0.0,0.0,0.0,0.0
2019-01-28,105335970.0,24718870.0,55838770.0,0.0,51947692.0,0.0,211520,0.0,0.0,0.0,0.0,0.0,58010.0,0.0,0.0,0.0,0.0,0.0
2019-01-29,97050250.0,30044560.0,58401080.0,0.0,51899813.0,0.0,589950,0.0,0.0,0.0,0.0,0.0,87270.0,0.0,0.0,0.0,0.0,0.0
2019-01-30,101720060.0,33258320.0,61550860.0,0.0,56489374.0,0.0,43830,0.0,0.0,0.0,0.0,0.0,20830.0,0.0,0.0,0.0,0.0,0.0
2019-01-31,110220270.0,46946380.0,76677060.0,0.0,69363334.0,0.0,275770,0.0,0.0,0.0,0.0,0.0,61860.0,0.0,0.0,0.0,0.0,0.0
2019-02-01,101242400.0,41898560.0,68613730.0,0.0,60623859.0,0.0,347260,0.0,0.0,0.0,0.0,0.0,74510.0,0.0,0.0,0.0,0.0,0.0
2019-02-11,105483580.0,39935410.0,75138920.0,0.0,71922350.0,0.0,41430,0.0,0.0,0.0,0.0,0.0,40490.0,0.0,0.0,0.0,0.0,0.0
2019-02-12,172197210.0,62154530.0,130827650.0,0.0,105414677.0,0.0,53790,0.0,0.0,0.0,0.0,0.0,35000.0,0.0,0.0,0.0,0.0,0.0
